Valor nulo: -9999.9	
Fecha (GMT)	Salinidad(psu)
2024 06 23 21	34.225
2024 06 23 22	34.225
2024 06 23 23	34.225
2024 06 24 00	34.277
2024 06 24 01	34.277
2024 06 24 02	34.277
2024 06 24 03	34.277
2024 06 24 04	34.277
2024 06 24 05	34.277
2024 06 24 06	34.277
2024 06 24 07	34.277
2024 06 24 08	34.277
2024 06 24 09	34.277
2024 06 24 10	34.277
2024 06 24 11	34.277
2024 06 24 12	34.277
2024 06 24 13	34.277
2024 06 24 14	34.277
2024 06 24 15	34.277
2024 06 24 16	34.277
2024 06 24 17	34.277
2024 06 24 18	34.277
2024 06 24 19	34.277
2024 06 24 20	34.277
2024 06 24 21	34.277
2024 06 24 22	34.277
2024 06 24 23	34.277
2024 06 25 00	34.59
2024 06 25 01	34.59
2024 06 25 02	34.59
2024 06 25 03	34.59
2024 06 25 04	34.59
2024 06 25 05	34.59
2024 06 25 06	34.59
2024 06 25 07	34.59
2024 06 25 08	34.59
2024 06 25 09	34.59
2024 06 25 10	34.59
2024 06 25 11	34.59
2024 06 25 12	34.59
2024 06 25 13	34.59
2024 06 25 14	34.59
2024 06 25 15	34.59
2024 06 25 16	34.59
2024 06 25 17	34.59
2024 06 25 18	34.59
2024 06 25 19	34.59
2024 06 25 20	34.59
2024 06 25 21	34.59
2024 06 25 22	34.59
2024 06 25 23	34.59
2024 06 26 00	34.33
2024 06 26 01	34.33
2024 06 26 02	34.33
2024 06 26 03	34.33
2024 06 26 04	34.33
2024 06 26 05	34.33
2024 06 26 06	34.33
2024 06 26 07	34.33
2024 06 26 08	34.33
2024 06 26 09	34.33
2024 06 26 10	34.33
2024 06 26 11	34.33
2024 06 26 12	34.33
2024 06 26 13	34.33
2024 06 26 14	34.33
2024 06 26 15	34.33
2024 06 26 16	34.33
2024 06 26 17	34.33
2024 06 26 18	34.33
2024 06 26 19	34.33
2024 06 26 20	34.33
2024 06 26 21	34.33
2024 06 26 22	34.33
2024 06 26 23	34.33
2024 06 27 00	34.33
2024 06 27 01	34.33
2024 06 27 02	34.33
2024 06 27 03	34.33
2024 06 27 04	34.33
2024 06 27 05	34.33
2024 06 27 06	34.33
2024 06 27 07	34.33
2024 06 27 08	34.33
2024 06 27 09	34.33
2024 06 27 10	34.33
2024 06 27 11	34.33
2024 06 27 12	34.33
2024 06 27 13	34.33
2024 06 27 14	34.33
2024 06 27 15	34.33
2024 06 27 16	34.33
2024 06 27 17	34.33
2024 06 27 18	34.33
2024 06 27 19	34.33
2024 06 27 20	34.33
2024 06 27 21	34.33
2024 06 27 22	34.33
2024 06 27 23	34.33
2024 06 28 00	34.436
2024 06 28 01	34.436
2024 06 28 02	34.436
2024 06 28 03	34.436
2024 06 28 04	34.436
2024 06 28 05	34.436
2024 06 28 06	34.436
2024 06 28 07	34.436
2024 06 28 08	34.436
2024 06 28 09	34.436
2024 06 28 10	34.436
2024 06 28 11	34.436
2024 06 28 12	34.436
2024 06 28 13	34.436
2024 06 28 14	34.436
2024 06 28 15	34.436
2024 06 28 16	34.436
2024 06 28 17	34.436
2024 06 28 18	34.436
2024 06 28 19	34.436
2024 06 28 20	34.436
2024 06 28 21	34.436
2024 06 28 22	34.436
2024 06 28 23	34.436
2024 06 29 00	34.507
2024 06 29 01	34.507
2024 06 29 02	34.507
2024 06 29 03	34.507
2024 06 29 04	34.507
2024 06 29 05	34.507
2024 06 29 06	34.507
2024 06 29 07	34.507
2024 06 29 08	34.507
2024 06 29 09	34.507
2024 06 29 10	34.507
2024 06 29 11	34.507
2024 06 29 12	34.507
2024 06 29 13	34.507
2024 06 29 14	34.507
2024 06 29 15	34.507
2024 06 29 16	34.507
2024 06 29 17	34.507
2024 06 29 18	34.507
2024 06 29 19	34.507
2024 06 29 20	34.507
2024 06 29 21	34.507
2024 06 29 22	34.507
2024 06 29 23	34.507
2024 06 30 00	34.395
2024 06 30 01	34.395
2024 06 30 02	34.395
2024 06 30 03	34.395
2024 06 30 04	34.395
2024 06 30 05	34.395
2024 06 30 06	34.395
2024 06 30 07	34.395
2024 06 30 08	34.395
2024 06 30 09	34.395
2024 06 30 10	34.395
2024 06 30 11	34.395
2024 06 30 12	34.395
2024 06 30 13	34.395
2024 06 30 14	34.395
2024 06 30 15	34.395
2024 06 30 16	34.395
2024 06 30 17	34.395
2024 06 30 18	34.395
2024 06 30 19	34.395
2024 06 30 20	34.395
2024 06 30 21	34.395
2024 06 30 22	34.395
2024 06 30 23	34.395
2024 07 01 00	34.321
2024 07 01 01	34.321
2024 07 01 02	34.321
2024 07 01 03	34.321
2024 07 01 04	34.321
2024 07 01 05	34.321
2024 07 01 06	34.321
2024 07 01 07	34.321
2024 07 01 08	34.321
2024 07 01 09	34.321
2024 07 01 10	34.321
2024 07 01 11	34.321
2024 07 01 12	34.321
2024 07 01 13	34.321
2024 07 01 14	34.321
2024 07 01 15	34.321
2024 07 01 16	34.321
2024 07 01 17	34.321
2024 07 01 18	34.321
2024 07 01 19	34.321
2024 07 01 20	34.321
2024 07 01 21	34.321
2024 07 01 22	34.321
2024 07 01 23	34.321
2024 07 02 00	34.281
2024 07 02 01	34.281
2024 07 02 02	34.281
2024 07 02 03	34.281
2024 07 02 04	34.281
2024 07 02 05	34.281
2024 07 02 06	34.281
2024 07 02 07	34.281
2024 07 02 08	34.281
2024 07 02 09	34.281
2024 07 02 10	34.281
2024 07 02 11	34.281
2024 07 02 12	34.281
2024 07 02 13	34.281
2024 07 02 14	34.281
2024 07 02 15	34.281
2024 07 02 16	34.281
2024 07 02 17	34.281
2024 07 02 18	34.281
2024 07 02 19	34.281
2024 07 02 20	34.281
2024 07 02 21	34.281
2024 07 02 22	34.281
2024 07 02 23	34.281
2024 07 03 00	34.189
2024 07 03 01	34.189
2024 07 03 02	34.189
2024 07 03 03	34.189
2024 07 03 04	34.189
2024 07 03 05	34.189
2024 07 03 06	34.189
2024 07 03 07	34.189
2024 07 03 08	34.189
2024 07 03 09	34.189
2024 07 03 10	34.189
2024 07 03 11	34.189
2024 07 03 12	34.189
2024 07 03 13	34.189
2024 07 03 14	34.189
2024 07 03 15	34.189
2024 07 03 16	34.189
2024 07 03 17	34.189
2024 07 03 18	34.189
2024 07 03 19	34.189
2024 07 03 20	34.189
2024 07 03 21	34.189
2024 07 03 22	34.189
2024 07 03 23	34.189
2024 07 04 00	34.141
2024 07 04 01	34.141
2024 07 04 02	34.141
2024 07 04 03	34.141
2024 07 04 04	34.141
2024 07 04 05	34.141
2024 07 04 06	34.141
2024 07 04 07	34.141
2024 07 04 08	34.141
2024 07 04 09	34.141
2024 07 04 10	34.141
2024 07 04 11	34.141
2024 07 04 12	34.141
2024 07 04 13	34.141
2024 07 04 14	34.141
2024 07 04 15	34.141
2024 07 04 16	34.141
2024 07 04 17	34.141
2024 07 04 18	34.141
2024 07 04 19	34.141
2024 07 04 20	34.141
2024 07 04 21	34.141
2024 07 04 22	34.141
2024 07 04 23	34.141
2024 07 05 00	34.234
2024 07 05 01	34.234
2024 07 05 02	34.234
2024 07 05 03	34.234
2024 07 05 04	34.234
2024 07 05 05	34.234
2024 07 05 06	34.234
2024 07 05 07	34.234
2024 07 05 08	34.234
2024 07 05 09	34.234
2024 07 05 10	34.234
2024 07 05 11	34.234
2024 07 05 12	34.234
2024 07 05 13	34.234
2024 07 05 14	34.234
2024 07 05 15	34.234
2024 07 05 16	34.234
2024 07 05 17	34.234
2024 07 05 18	34.234
2024 07 05 19	34.234
2024 07 05 20	34.234
2024 07 05 21	34.234
2024 07 05 22	34.234
2024 07 05 23	34.234
2024 07 06 00	34.305
2024 07 06 01	34.305
2024 07 06 02	34.305
2024 07 06 03	34.305
2024 07 06 04	34.305
2024 07 06 05	34.305
2024 07 06 06	34.305
2024 07 06 07	34.305
2024 07 06 08	34.305
2024 07 06 09	34.305
2024 07 06 10	34.305
2024 07 06 11	34.305
2024 07 06 12	34.305
2024 07 06 13	34.305
2024 07 06 14	34.305
2024 07 06 15	34.305
2024 07 06 16	34.305
2024 07 06 17	34.305
2024 07 06 18	34.305
2024 07 06 19	34.305
2024 07 06 20	34.305
2024 07 06 21	34.305
2024 07 06 22	34.305
2024 07 06 23	34.305
2024 07 07 00	34.162
2024 07 07 01	34.162
2024 07 07 02	34.162
2024 07 07 03	34.162
2024 07 07 04	34.162
2024 07 07 05	34.162
2024 07 07 06	34.162
2024 07 07 07	34.162
2024 07 07 08	34.162
2024 07 07 09	34.162
2024 07 07 10	34.162
2024 07 07 11	34.162
2024 07 07 12	34.162
2024 07 07 13	34.162
2024 07 07 14	34.162
2024 07 07 15	34.162
2024 07 07 16	34.162
2024 07 07 17	34.162
2024 07 07 18	34.162
2024 07 07 19	34.162
2024 07 07 20	34.162
2024 07 07 21	34.162
2024 07 07 22	34.162
2024 07 07 23	34.162
2024 07 08 00	34.094
2024 07 08 01	34.094
2024 07 08 02	34.094
2024 07 08 03	34.094
2024 07 08 04	34.094
2024 07 08 05	34.094
2024 07 08 06	34.094
2024 07 08 07	34.094
2024 07 08 08	34.094
2024 07 08 09	34.094
2024 07 08 10	34.094
2024 07 08 11	34.094
2024 07 08 12	34.094
2024 07 08 13	34.094
2024 07 08 14	34.094
2024 07 08 15	34.094
2024 07 08 16	34.094
2024 07 08 17	34.094
2024 07 08 18	34.094
2024 07 08 19	34.094
2024 07 08 20	34.094
2024 07 08 21	34.094
2024 07 08 22	34.094
2024 07 08 23	34.094
2024 07 09 00	34.022
2024 07 09 01	34.022
2024 07 09 02	34.022
2024 07 09 03	34.022
2024 07 09 04	34.022
2024 07 09 05	34.022
2024 07 09 06	34.022
2024 07 09 07	34.022
2024 07 09 08	34.022
2024 07 09 09	34.022
2024 07 09 10	34.022
2024 07 09 11	34.022
2024 07 09 12	34.022
2024 07 09 13	34.022
2024 07 09 14	34.022
2024 07 09 15	34.022
2024 07 09 16	34.022
2024 07 09 17	34.022
2024 07 09 18	34.022
2024 07 09 19	34.022
2024 07 09 20	34.022
2024 07 09 21	34.022
2024 07 09 22	34.022
2024 07 09 23	34.022
2024 07 10 00	34.229
2024 07 10 01	34.229
2024 07 10 02	34.229
2024 07 10 03	34.229
2024 07 10 04	34.229
2024 07 10 05	34.229
2024 07 10 06	34.229
2024 07 10 07	34.229
2024 07 10 08	34.229
2024 07 10 09	34.229
2024 07 10 10	34.229
2024 07 10 11	34.229
2024 07 10 12	34.229
2024 07 10 13	34.229
2024 07 10 14	34.229
2024 07 10 15	34.229
2024 07 10 16	34.229
2024 07 10 17	34.229
2024 07 10 18	34.229
2024 07 10 19	34.229
2024 07 10 20	34.229
2024 07 10 21	34.229
2024 07 10 22	34.229
2024 07 10 23	34.229
2024 07 11 00	34.214
2024 07 11 01	34.214
2024 07 11 02	34.214
2024 07 11 03	34.214
2024 07 11 04	34.214
2024 07 11 05	34.214
2024 07 11 06	34.214
2024 07 11 07	34.214
2024 07 11 08	34.214
2024 07 11 09	34.214
2024 07 11 10	34.214
2024 07 11 11	34.214
2024 07 11 12	34.214
2024 07 11 13	34.214
2024 07 11 14	34.214
2024 07 11 15	34.214
2024 07 11 16	34.214
2024 07 11 17	34.214
2024 07 11 18	34.214
2024 07 11 19	34.214
2024 07 11 20	34.214
2024 07 11 21	34.214
2024 07 11 22	34.214
2024 07 11 23	34.214
2024 07 12 00	34.064
2024 07 12 01	34.064
2024 07 12 02	34.064
2024 07 12 03	34.064
2024 07 12 04	34.064
2024 07 12 05	34.064
2024 07 12 06	34.064
2024 07 12 07	34.064
2024 07 12 08	34.064
2024 07 12 09	34.064
2024 07 12 10	34.064
2024 07 12 11	34.064
2024 07 12 12	34.064
2024 07 12 13	34.064
2024 07 12 14	34.064
2024 07 12 15	34.064
2024 07 12 16	34.064
2024 07 12 17	34.064
2024 07 12 18	34.064
2024 07 12 19	34.064
2024 07 12 20	34.064
2024 07 12 21	34.064
2024 07 12 22	34.064
2024 07 12 23	34.064
2024 07 13 00	34.04
2024 07 13 01	34.04
2024 07 13 02	34.04
2024 07 13 03	34.04
2024 07 13 04	34.04
2024 07 13 05	34.04
2024 07 13 06	34.04
2024 07 13 07	34.04
2024 07 13 08	34.04
2024 07 13 09	34.04
2024 07 13 10	34.04
2024 07 13 11	34.04
2024 07 13 12	34.04
2024 07 13 13	34.04
2024 07 13 14	34.04
2024 07 13 15	34.04
2024 07 13 16	34.04
2024 07 13 17	34.04
2024 07 13 18	34.04
2024 07 13 19	34.04
2024 07 13 20	34.04
2024 07 13 21	34.04
2024 07 13 22	34.04
2024 07 13 23	34.04
2024 07 14 00	34.135
2024 07 14 01	34.135
2024 07 14 02	34.135
2024 07 14 03	34.135
2024 07 14 04	34.135
2024 07 14 05	34.135
2024 07 14 06	34.135
2024 07 14 07	34.135
2024 07 14 08	34.135
2024 07 14 09	34.135
2024 07 14 10	34.135
2024 07 14 11	34.135
2024 07 14 12	34.135
2024 07 14 13	34.135
2024 07 14 14	34.135
2024 07 14 15	34.135
2024 07 14 16	34.135
2024 07 14 17	34.135
2024 07 14 18	34.135
2024 07 14 19	34.135
2024 07 14 20	34.135
2024 07 14 21	34.135
2024 07 14 22	34.135
2024 07 14 23	34.135
2024 07 15 00	34.168
2024 07 15 01	34.168
2024 07 15 02	34.168
2024 07 15 03	34.168
2024 07 15 04	34.168
2024 07 15 05	34.168
2024 07 15 06	34.168
2024 07 15 07	34.168
2024 07 15 08	34.168
2024 07 15 09	34.168
2024 07 15 10	34.168
2024 07 15 11	34.168
2024 07 15 12	34.168
2024 07 15 13	34.168
2024 07 15 14	34.168
2024 07 15 15	34.168
2024 07 15 16	34.168
2024 07 15 17	34.168
2024 07 15 18	34.168
2024 07 15 19	34.168
2024 07 15 20	34.168
2024 07 15 21	34.168
2024 07 15 22	34.168
2024 07 15 23	34.168
2024 07 16 00	33.998
2024 07 16 01	33.998
2024 07 16 02	33.998
2024 07 16 03	33.998
2024 07 16 04	33.998
2024 07 16 05	33.998
2024 07 16 06	33.998
2024 07 16 07	33.998
2024 07 16 08	33.998
2024 07 16 09	33.998
2024 07 16 10	33.998
2024 07 16 11	33.998
2024 07 16 12	33.998
2024 07 16 13	33.998
2024 07 16 14	33.998
2024 07 16 15	33.998
2024 07 16 16	33.998
2024 07 16 17	33.998
2024 07 16 18	33.998
2024 07 16 19	33.998
2024 07 16 20	33.998
2024 07 16 21	33.998
2024 07 16 22	33.998
2024 07 16 23	33.998
2024 07 17 00	34.075
2024 07 17 01	34.075
2024 07 17 02	34.075
2024 07 17 03	34.075
2024 07 17 04	34.075
2024 07 17 05	34.075
2024 07 17 06	34.075
2024 07 17 07	34.075
2024 07 17 08	34.075
2024 07 17 09	34.075
2024 07 17 10	34.075
2024 07 17 11	34.075
2024 07 17 12	34.075
2024 07 17 13	34.075
2024 07 17 14	34.075
2024 07 17 15	34.075
2024 07 17 16	34.075
2024 07 17 17	34.075
2024 07 17 18	34.075
2024 07 17 19	34.075
2024 07 17 20	34.075
2024 07 17 21	34.075
2024 07 17 22	34.075
2024 07 17 23	34.075
2024 07 18 00	34.118
2024 07 18 01	34.118
2024 07 18 02	34.118
2024 07 18 03	34.118
2024 07 18 04	34.118
2024 07 18 05	34.118
2024 07 18 06	34.118
2024 07 18 07	34.118
2024 07 18 08	34.118
2024 07 18 09	34.118
2024 07 18 10	34.118
2024 07 18 11	34.118
2024 07 18 12	34.118
2024 07 18 13	34.118
2024 07 18 14	34.118
2024 07 18 15	34.118
2024 07 18 16	34.118
2024 07 18 17	34.118
2024 07 18 18	34.118
2024 07 18 19	34.118
2024 07 18 20	34.118
2024 07 18 21	34.118
2024 07 18 22	34.118
2024 07 18 23	34.118
2024 07 19 00	33.962
2024 07 19 01	33.962
2024 07 19 02	33.962
2024 07 19 03	33.962
2024 07 19 04	33.962
2024 07 19 05	33.962
2024 07 19 06	33.962
2024 07 19 07	33.962
2024 07 19 08	33.962
2024 07 19 09	33.962
2024 07 19 10	33.962
2024 07 19 11	33.962
2024 07 19 12	33.962
2024 07 19 13	33.962
2024 07 19 14	33.962
2024 07 19 15	33.962
2024 07 19 16	33.962
2024 07 19 17	33.962
2024 07 19 18	33.962
2024 07 19 19	33.962
2024 07 19 20	33.962
2024 07 19 21	33.962
2024 07 19 22	33.962
2024 07 19 23	33.962
2024 07 20 00	33.785
2024 07 20 01	33.785
2024 07 20 02	33.785
2024 07 20 03	33.785
2024 07 20 04	33.785
2024 07 20 05	33.785
2024 07 20 06	33.785
2024 07 20 07	33.785
2024 07 20 08	33.785
2024 07 20 09	33.785
2024 07 20 10	33.785
2024 07 20 11	33.785
2024 07 20 12	33.785
2024 07 20 13	33.785
2024 07 20 14	33.785
2024 07 20 15	33.785
2024 07 20 16	33.785
2024 07 20 17	33.785
2024 07 20 18	33.785
2024 07 20 19	33.785
2024 07 20 20	33.785
2024 07 20 21	33.785
2024 07 20 22	33.785
2024 07 20 23	33.785
2024 07 21 00	33.994
2024 07 21 01	33.994
2024 07 21 02	33.994
2024 07 21 03	33.994
2024 07 21 04	33.994
2024 07 21 05	33.994
2024 07 21 06	33.994
2024 07 21 07	33.994
2024 07 21 08	33.994
2024 07 21 09	33.994
2024 07 21 10	33.994
2024 07 21 11	33.994
2024 07 21 12	33.994
2024 07 21 13	33.994
2024 07 21 14	33.994
2024 07 21 15	33.994
2024 07 21 16	33.994
2024 07 21 17	33.994
2024 07 21 18	33.994
2024 07 21 19	33.994
2024 07 21 20	33.994
2024 07 21 21	33.994
2024 07 21 22	33.994
2024 07 21 23	33.994
2024 07 22 00	33.947
2024 07 22 01	33.947
2024 07 22 02	33.947
2024 07 22 03	33.947
2024 07 22 04	33.947
2024 07 22 05	33.947
2024 07 22 06	33.947
2024 07 22 07	33.947
2024 07 22 08	33.947
2024 07 22 09	33.947
2024 07 22 10	33.947
2024 07 22 11	33.947
2024 07 22 12	33.947
2024 07 22 13	33.947
2024 07 22 14	33.947
2024 07 22 15	33.947
2024 07 22 16	33.947
2024 07 22 17	33.947
2024 07 22 18	33.947
2024 07 22 19	33.947
2024 07 22 20	33.947
2024 07 22 21	33.947
2024 07 22 22	33.947
2024 07 22 23	33.947
2024 07 23 00	33.965
2024 07 23 01	33.965
2024 07 23 02	33.965
2024 07 23 03	33.965
2024 07 23 04	33.965
2024 07 23 05	33.965
2024 07 23 06	33.965
2024 07 23 07	33.965
2024 07 23 08	33.965
2024 07 23 09	33.965
2024 07 23 10	33.965
2024 07 23 11	33.965
2024 07 23 12	33.965
2024 07 23 13	33.965
2024 07 23 14	33.965
2024 07 23 15	33.965
2024 07 23 16	33.965
2024 07 23 17	33.965
2024 07 23 18	33.965
2024 07 23 19	33.965
2024 07 23 20	33.965
2024 07 23 21	33.965
2024 07 23 22	33.965
2024 07 23 23	33.965
2024 07 24 00	34.24
2024 07 24 01	34.24
2024 07 24 02	34.24
2024 07 24 03	34.24
2024 07 24 04	34.24
2024 07 24 05	34.24
2024 07 24 06	34.24
2024 07 24 07	34.24
2024 07 24 08	34.24
2024 07 24 09	34.24
2024 07 24 10	34.24
2024 07 24 11	34.24
2024 07 24 12	34.24
2024 07 24 13	34.24
2024 07 24 14	34.24
2024 07 24 15	34.24
2024 07 24 16	34.24
2024 07 24 17	34.24
2024 07 24 18	34.24
2024 07 24 19	34.24
2024 07 24 20	34.24
2024 07 24 21	34.24
2024 07 24 22	34.24
2024 07 24 23	34.24
2024 07 25 00	34.283
2024 07 25 01	34.283
2024 07 25 02	34.283
2024 07 25 03	34.283
2024 07 25 04	34.283
2024 07 25 05	34.283
2024 07 25 06	34.283
2024 07 25 07	34.283
2024 07 25 08	34.283
2024 07 25 09	34.283
2024 07 25 10	34.283
2024 07 25 11	34.283
2024 07 25 12	34.283
2024 07 25 13	34.283
2024 07 25 14	34.283
2024 07 25 15	34.283
2024 07 25 16	34.283
2024 07 25 17	34.283
2024 07 25 18	34.283
2024 07 25 19	34.283
2024 07 25 20	34.283
2024 07 25 21	34.283
2024 07 25 22	34.283
2024 07 25 23	34.283
2024 07 26 00	34.302
2024 07 26 01	34.302
2024 07 26 02	34.302
2024 07 26 03	34.302
2024 07 26 04	34.302
2024 07 26 05	34.302
2024 07 26 06	34.302
2024 07 26 07	34.302
2024 07 26 08	34.302
2024 07 26 09	34.302
2024 07 26 10	34.302
2024 07 26 11	34.302
2024 07 26 12	34.302
2024 07 26 13	34.302
2024 07 26 14	34.302
2024 07 26 15	34.302
2024 07 26 16	34.302
2024 07 26 17	34.302
2024 07 26 18	34.302
2024 07 26 19	34.302
2024 07 26 20	34.302
2024 07 26 21	34.302
2024 07 26 22	34.302
2024 07 26 23	34.302
2024 07 27 00	34.181
2024 07 27 01	34.181
2024 07 27 02	34.181
2024 07 27 03	34.181
2024 07 27 04	34.181
2024 07 27 05	34.181
2024 07 27 06	34.181
2024 07 27 07	34.181
2024 07 27 08	34.181
2024 07 27 09	34.181
2024 07 27 10	34.181
2024 07 27 11	34.181
2024 07 27 12	34.181
2024 07 27 13	34.181
2024 07 27 14	34.181
2024 07 27 15	34.181
2024 07 27 16	34.181
2024 07 27 17	34.181
2024 07 27 18	34.181
2024 07 27 19	34.181
2024 07 27 20	34.181
2024 07 27 21	34.181
2024 07 27 22	34.181
2024 07 27 23	34.181
2024 07 28 00	34.476
2024 07 28 01	34.476
2024 07 28 02	34.476
2024 07 28 03	34.476
2024 07 28 04	34.476
2024 07 28 05	34.476
2024 07 28 06	34.476
2024 07 28 07	34.476
2024 07 28 08	34.476
2024 07 28 09	34.476
2024 07 28 10	34.476
2024 07 28 11	34.476
2024 07 28 12	34.476
2024 07 28 13	34.476
2024 07 28 14	34.476
2024 07 28 15	34.476
2024 07 28 16	34.476
2024 07 28 17	34.476
2024 07 28 18	34.476
2024 07 28 19	34.476
2024 07 28 20	34.476
2024 07 28 21	34.476
2024 07 28 22	34.476
2024 07 28 23	34.476
2024 07 29 00	34.411
2024 07 29 01	34.411
2024 07 29 02	34.411
2024 07 29 03	34.411
2024 07 29 04	34.411
2024 07 29 05	34.411
2024 07 29 06	34.411
2024 07 29 07	34.411
2024 07 29 08	34.411
2024 07 29 09	34.411
2024 07 29 10	34.411
2024 07 29 11	34.411
2024 07 29 12	34.411
2024 07 29 13	34.411
2024 07 29 14	34.411
2024 07 29 15	34.411
2024 07 29 16	34.411
2024 07 29 17	34.411
2024 07 29 18	34.411
2024 07 29 19	34.411
2024 07 29 20	34.411
2024 07 29 21	34.411
2024 07 29 22	34.411
2024 07 29 23	34.411
2024 07 30 00	34.413
2024 07 30 01	34.413
2024 07 30 02	34.413
2024 07 30 03	34.413
2024 07 30 04	34.413
2024 07 30 05	34.413
2024 07 30 06	34.413
2024 07 30 07	34.413
2024 07 30 08	34.413
2024 07 30 09	34.413
2024 07 30 10	34.413
2024 07 30 11	34.413
2024 07 30 12	34.413
2024 07 30 13	34.413
2024 07 30 14	34.413
2024 07 30 15	34.413
2024 07 30 16	34.413
2024 07 30 17	34.413
2024 07 30 18	34.413
2024 07 30 19	34.413
2024 07 30 20	34.413
2024 07 30 21	34.413
2024 07 30 22	34.413
2024 07 30 23	34.413
2024 07 31 00	34.23
2024 07 31 01	34.23
2024 07 31 02	34.23
2024 07 31 03	34.23
2024 07 31 04	34.23
2024 07 31 05	34.23
2024 07 31 06	34.23
2024 07 31 07	34.23
2024 07 31 08	34.23
2024 07 31 09	34.23
2024 07 31 10	34.23
2024 07 31 11	34.23
2024 07 31 12	34.23
2024 07 31 13	34.23
2024 07 31 14	34.23
2024 07 31 15	34.23
2024 07 31 16	34.23
2024 07 31 17	34.23
2024 07 31 18	34.23
2024 07 31 19	34.23
2024 07 31 20	34.23
2024 07 31 21	34.23
2024 07 31 22	34.23
2024 07 31 23	34.23
2024 08 01 00	33.95
2024 08 01 01	33.95
2024 08 01 02	33.95
2024 08 01 03	33.95
2024 08 01 04	33.95
2024 08 01 05	33.95
2024 08 01 06	33.95
2024 08 01 07	33.95
2024 08 01 08	33.95
2024 08 01 09	33.95
2024 08 01 10	33.95
2024 08 01 11	33.95
2024 08 01 12	33.95
2024 08 01 13	33.95
2024 08 01 14	33.95
2024 08 01 15	33.95
2024 08 01 16	33.95
2024 08 01 17	33.95
2024 08 01 18	33.95
2024 08 01 19	33.95
2024 08 01 20	33.95
2024 08 01 21	33.95
2024 08 01 22	33.95
2024 08 01 23	33.95
2024 08 02 00	33.905
2024 08 02 01	33.905
2024 08 02 02	33.905
2024 08 02 03	33.905
2024 08 02 04	33.905
2024 08 02 05	33.905
2024 08 02 06	33.905
2024 08 02 07	33.905
2024 08 02 08	33.905
2024 08 02 09	33.905
2024 08 02 10	33.905
2024 08 02 11	33.905
2024 08 02 12	33.905
2024 08 02 13	33.905
2024 08 02 14	33.905
2024 08 02 15	33.905
2024 08 02 16	33.905
2024 08 02 17	33.905
2024 08 02 18	33.905
2024 08 02 19	33.905
2024 08 02 20	33.905
2024 08 02 21	33.905
2024 08 02 22	33.905
2024 08 02 23	33.905
2024 08 03 00	33.719
2024 08 03 01	33.719
2024 08 03 02	33.719
2024 08 03 03	33.719
2024 08 03 04	33.719
2024 08 03 05	33.719
2024 08 03 06	33.719
2024 08 03 07	33.719
2024 08 03 08	33.719
2024 08 03 09	33.719
2024 08 03 10	33.719
2024 08 03 11	33.719
2024 08 03 12	33.719
2024 08 03 13	33.719
2024 08 03 14	33.719
2024 08 03 15	33.719
2024 08 03 16	33.719
2024 08 03 17	33.719
2024 08 03 18	33.719
2024 08 03 19	33.719
2024 08 03 20	33.719
2024 08 03 21	33.719
2024 08 03 22	33.719
2024 08 03 23	33.719
2024 08 04 00	33.826
2024 08 04 01	33.826
2024 08 04 02	33.826
2024 08 04 03	33.826
2024 08 04 04	33.826
2024 08 04 05	33.826
2024 08 04 06	33.826
2024 08 04 07	33.826
2024 08 04 08	33.826
2024 08 04 09	33.826
2024 08 04 10	33.826
2024 08 04 11	33.826
2024 08 04 12	33.826
2024 08 04 13	33.826
2024 08 04 14	33.826
2024 08 04 15	33.826
2024 08 04 16	33.826
2024 08 04 17	33.826
2024 08 04 18	33.826
2024 08 04 19	33.826
2024 08 04 20	33.826
2024 08 04 21	33.826
2024 08 04 22	33.826
2024 08 04 23	33.826
2024 08 05 00	33.886
2024 08 05 01	33.886
2024 08 05 02	33.886
2024 08 05 03	33.886
2024 08 05 04	33.886
2024 08 05 05	33.886
2024 08 05 06	33.886
2024 08 05 07	33.886
2024 08 05 08	33.886
2024 08 05 09	33.886
2024 08 05 10	33.886
2024 08 05 11	33.886
2024 08 05 12	33.886
2024 08 05 13	33.886
2024 08 05 14	33.886
2024 08 05 15	33.886
2024 08 05 16	33.886
2024 08 05 17	33.886
2024 08 05 18	33.886
2024 08 05 19	33.886
2024 08 05 20	33.886
2024 08 05 21	33.886
2024 08 05 22	33.886
2024 08 05 23	33.886
2024 08 06 00	33.783
2024 08 06 01	33.783
2024 08 06 02	33.783
2024 08 06 03	33.783
2024 08 06 04	33.783
2024 08 06 05	33.783
2024 08 06 06	33.783
2024 08 06 07	33.783
2024 08 06 08	33.783
2024 08 06 09	33.783
2024 08 06 10	33.783
2024 08 06 11	33.783
2024 08 06 12	33.783
2024 08 06 13	33.783
2024 08 06 14	33.783
2024 08 06 15	33.783
2024 08 06 16	33.783
2024 08 06 17	33.783
2024 08 06 18	33.783
2024 08 06 19	33.783
2024 08 06 20	33.783
2024 08 06 21	33.783
2024 08 06 22	33.783
2024 08 06 23	33.783
2024 08 07 00	33.924
2024 08 07 01	33.924
2024 08 07 02	33.924
2024 08 07 03	33.924
2024 08 07 04	33.924
2024 08 07 05	33.924
2024 08 07 06	33.924
2024 08 07 07	33.924
2024 08 07 08	33.924
2024 08 07 09	33.924
2024 08 07 10	33.924
2024 08 07 11	33.924
2024 08 07 12	33.924
2024 08 07 13	33.924
2024 08 07 14	33.924
